zip_path,key,E_input_Eh,E_finished_first_Eh,E_finished_first_opt_Eh,E_finished_last_Eh,E_finished_last_opt_Eh,E_ts_final_geometry_Eh,DFT_barrier_from_first_kcalmol,DFT_barrier_from_first_opt_kcalmol,DFT_barrier_from_last_kcalmol,DFT_barrier_from_last_opt_kcalmol,irc_file,IRC_Left_kJmol,IRC_TS_kJmol,IRC_Right_kJmol,IRC_Left_kcalmol,IRC_TS_kcalmol,IRC_Right_kcalmol,error
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.0c08081/jp0c08081_si_001/23_-1_1.zip,10.1021/acs.jpca.0c08081/jp0c08081_si_001/23_-1_1,-983.5960550943,-983.6736572019,-983.6712903783,-983.6746344559,-983.6719483177,-983.6698731907,2.3745,0.8893,2.9877,1.3022,23-irc.out,22.61,24.61,0.00,5.4039,5.8819,0.0000,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.0c08081/jp0c08081_si_001/13_-1_1.zip,10.1021/acs.jpca.0c08081/jp0c08081_si_001/13_-1_1,-828.9707478741,-829.0408180572,-829.0410223508,-829.0410020874,-829.0387129701,-829.0418756405,-0.6636,-0.5354,-0.5482,-1.9846,13-irc.out,23.30,27.20,0.00,5.5688,6.5010,0.0000,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.0c08081/jp0c08081_si_001/12_1_1.zip,10.1021/acs.jpca.0c08081/jp0c08081_si_001/12_1_1,-828.8938567145,-828.8869088277,-828.8881687092,-828.8886531207,-828.8895374692,-828.8895500586,-1.6574,-0.8668,-0.5628,-0.0079,12-irc.out,0.00,74.87,75.45,0.0000,17.8944,18.0330,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.0c08081/jp0c08081_si_001/12_-1_1.zip,10.1021/acs.jpca.0c08081/jp0c08081_si_001/12_-1_1,-828.9683321661,-829.0903715980,-829.0913179838,-829.1043423521,-829.1086264511,-829.0677753883,14.1793,14.7732,22.9461,25.6344,12-irc.out,178.47,265.73,0.00,42.6554,63.5110,0.0000,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.0c08081/jp0c08081_si_001/05_0_2.zip,10.1021/acs.jpca.0c08081/jp0c08081_si_001/05_0_2,-751.6996718575,-751.7033301137,-751.6970516374,-751.7101731383,-751.7100705502,-751.7079385693,-2.8918,-6.8317,1.4022,1.3378,05-irc.out,0.00,20.90,10.46,0.0000,4.9952,2.5000,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.0c08081/jp0c08081_si_001/09_1_1.zip,10.1021/acs.jpca.0c08081/jp0c08081_si_001/09_1_1,-1278.9711021986,-1278.9793633727,-1278.9818681443,-1278.9792081281,-1278.9839414591,-1278.9789718297,0.2457,1.8175,0.1483,3.1185,09-irc.out,6.37,74.17,0.00,1.5225,17.7271,0.0000,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.0c08081/jp0c08081_si_001/25_1_1.zip,10.1021/acs.jpca.0c08081/jp0c08081_si_001/25_1_1,-1060.9334938818,-1060.9226866784,-1060.9154625889,-1060.9214369855,-1060.9270717393,-1060.9211523238,0.9628,-3.5704,0.1786,3.7145,25-irc.out,0.00,51.94,17.30,0.0000,12.4140,4.1348,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.0c08081/jp0c08081_si_001/08_-1_1.zip,10.1021/acs.jpca.0c08081/jp0c08081_si_001/08_-1_1,-1279.1390523770,-1279.1914049465,-1279.1868598985,-1279.1914986272,-1279.1870790868,-1279.1918259363,-0.2642,-3.1162,-0.2054,-2.9787,08-irc.out,0.00,15.15,0.00,0.0000,3.6209,0.0000,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.0c08081/jp0c08081_si_001/18_-1_1.zip,10.1021/acs.jpca.0c08081/jp0c08081_si_001/18_-1_1,-906.2854223464,-906.3716836509,-906.3718418217,-906.4021718798,-906.4251295734,-906.3730749489,-0.8731,-0.7738,18.2586,32.6648,18-irc.out,78.05,78.39,0.00,18.6544,18.7357,0.0000,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.0c08081/jp0c08081_si_001/09_0_2.zip,10.1021/acs.jpca.0c08081/jp0c08081_si_001/09_0_2,-1279.1826005890,-1279.1850606405,-1279.1692674175,-1279.1848853783,-1279.1692964057,-1279.1853450754,-0.1785,-10.0889,-0.2885,-10.0707,09-irc.out,110.08,40.11,0.00,26.3098,9.5865,0.0000,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.0c08081/jp0c08081_si_001/25_0_2.zip,10.1021/acs.jpca.0c08081/jp0c08081_si_001/25_0_2,-1061.0141515230,-1061.0370891288,-1061.0415763596,-1061.0512296707,-1061.0550670339,-1061.0467125742,-6.0388,-3.2230,2.8345,5.2425,25-irc.out,7.72,11.84,0.00,1.8451,2.8298,0.0000,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.0c08081/jp0c08081_si_001/25_-1_1.zip,10.1021/acs.jpca.0c08081/jp0c08081_si_001/25_-1_1,-1060.9363250659,-1061.0267335909,-1061.0116059434,-1061.0259738345,-1061.0095980717,-1061.0266778490,0.0350,-9.4578,-0.4418,-10.7177,25-irc.out,0.00,28.61,0.49,0.0000,6.8380,0.1171,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.0c08081/jp0c08081_si_001/13_0_2.zip,10.1021/acs.jpca.0c08081/jp0c08081_si_001/13_0_2,-829.0219977713,-829.0341349365,-829.0601462047,-829.0407631291,-829.0364425963,-829.0403701688,-3.9127,12.4096,0.2466,-2.4646,13-irc.out,0.00,41.30,33.91,0.0000,9.8709,8.1047,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.0c08081/jp0c08081_si_001/08_0_2.zip,10.1021/acs.jpca.0c08081/jp0c08081_si_001/08_0_2,-1279.1594419603,-1279.1691014911,-1279.1667554817,-1279.1691016294,-1279.1666594070,-1279.1710291458,-1.2096,-2.6818,-1.2095,-2.7421,08-irc.out,34.88,0.00,34.88,8.3365,0.0000,8.3365,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.9b04962/jp9b04962_si_001/63_0_2.zip,10.1021/acs.jpca.9b04962/jp9b04962_si_001/63_0_2,-1780.8093043331,-1780.8440128757,-1780.8441886344,-1780.8447443489,-1780.8439905012,-1780.8417012467,1.4506,1.5609,1.9096,1.4365,63-irc.out,0.00,2.52,0.00,0.0000,0.6023,0.0000,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.9b04962/jp9b04962_si_001/71_0_2.zip,10.1021/acs.jpca.9b04962/jp9b04962_si_001/71_0_2,-1780.7873702887,-1780.8419294873,-1780.8431078917,-1780.8359186914,-1780.8432432135,-1780.8063654918,22.3167,23.0562,18.5449,23.1411,71-irc.out,0.04,65.20,0.00,0.0096,15.5832,0.0000,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.9b04962/jp9b04962_si_001/59_0_2.zip,10.1021/acs.jpca.9b04962/jp9b04962_si_001/59_0_2,-1780.8225615207,-1780.8260611465,-1780.8292450137,-1780.8255191735,-1780.8293037992,-1780.8253301290,0.4587,2.4566,0.1186,2.4935,59-irc.out,0.00,32.83,0.00,0.0000,7.8466,0.0000,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.9b04962/jp9b04962_si_001/41_-1_1.zip,10.1021/acs.jpca.9b04962/jp9b04962_si_001/41_-1_1,-1780.8642894791,-1780.9386233165,-1780.9336493456,-1780.9391369172,-1780.9397319103,-1780.9387477073,-0.0781,-3.1993,0.2442,0.6176,41-irc.out,0.00,36.59,29.87,0.0000,8.7452,7.1391,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.9b04962/jp9b04962_si_001/57_0_2.zip,10.1021/acs.jpca.9b04962/jp9b04962_si_001/57_0_2,-1780.7466183531,-1780.7731736546,-1780.7696026823,-1780.7752939812,-1780.7719542739,-1780.7736708079,-0.3120,-2.5528,1.0186,-1.0771,57-irc.out,15.97,34.25,0.00,3.8169,8.1859,0.0000,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.9b04962/jp9b04962_si_001/66_-1_1.zip,10.1021/acs.jpca.9b04962/jp9b04962_si_001/66_-1_1,-1780.7242748316,-1780.7818215368,-1780.8509023133,-1780.7728955245,-1780.7986402765,-1780.7716444771,6.3862,49.7350,0.7850,16.9401,66-irc.out,0.00,79.69,56.99,0.0000,19.0464,13.6209,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.9b04962/jp9b04962_si_001/45_1_1.zip,10.1021/acs.jpca.9b04962/jp9b04962_si_001/45_1_1,-1780.6386061509,-1780.6055234167,-1780.6268020058,-1780.6060181521,-1780.5928798542,-1780.6031585522,1.4840,14.8365,1.7944,-6.4500,45-irc.out,141.35,147.12,0.00,33.7835,35.1625,0.0000,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.9b04962/jp9b04962_si_001/44_0_2.zip,10.1021/acs.jpca.9b04962/jp9b04962_si_001/44_0_2,-1780.8675839241,-1780.8651337146,-1780.8652609375,-1780.8720579186,-1780.8914359775,-1780.8674228724,-1.4365,-1.3566,2.9085,15.0685,44-irc.out,66.09,66.58,0.00,15.7959,15.9130,0.0000,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.9b04962/jp9b04962_si_001/45_-1_1.zip,10.1021/acs.jpca.9b04962/jp9b04962_si_001/45_-1_1,-1780.8138785379,-1780.8088023844,-1780.8130614765,-1780.7716321401,-1780.7754129783,-1780.7843672721,15.3333,18.0059,-7.9914,-5.6189,45-irc.out,9.09,14.05,0.00,2.1726,3.3580,0.0000,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.9b04962/jp9b04962_si_001/51_0_2.zip,10.1021/acs.jpca.9b04962/jp9b04962_si_001/51_0_2,-1780.8002208492,-1780.7780208971,-1780.7863658017,-1780.8152541968,-1780.8136248110,-1780.7103820295,42.4440,47.6805,65.8083,64.7858,51-irc.out,265.99,345.81,0.00,63.5731,82.6506,0.0000,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.9b04962/jp9b04962_si_001/67_-1_1.zip,10.1021/acs.jpca.9b04962/jp9b04962_si_001/67_-1_1,-1780.7616666875,-1780.8489222793,-1780.8429055873,-1780.8489414344,-1780.8429077975,-1780.8488300506,0.0579,-3.7177,0.0699,-3.7163,67-irc.out,0.00,39.73,0.15,0.0000,9.4957,0.0359,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.9b04962/jp9b04962_si_001/52_0_2.zip,10.1021/acs.jpca.9b04962/jp9b04962_si_001/52_0_2,-1780.7904938398,-1780.8261888783,-1780.8268741356,-1780.8261569614,-1780.8268591739,-1780.8283011818,-1.3255,-0.8955,-1.3455,-0.9049,52-irc.out,0.01,1.03,0.00,0.0024,0.2462,0.0000,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.9b04962/jp9b04962_si_001/45_0_2.zip,10.1021/acs.jpca.9b04962/jp9b04962_si_001/45_0_2,-1780.8551093075,-1780.8529032932,-1780.8537816453,-1780.8458496117,-1780.8451506788,-1780.8413371035,7.2579,7.8091,2.8316,2.3931,45-irc.out,0.00,33.76,33.15,0.0000,8.0688,7.9230,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.9b04962/jp9b04962_si_001/71_-1_1.zip,10.1021/acs.jpca.9b04962/jp9b04962_si_001/71_-1_1,-1780.8040734078,-1780.8824807779,-1780.8889162069,-1780.8810842560,-1780.8889742200,-1780.8810252336,0.9134,4.9517,0.0370,4.9881,71-irc.out,0.00,48.15,0.00,0.0000,11.5081,0.0000,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.9b04962/jp9b04962_si_001/57_-1_1.zip,10.1021/acs.jpca.9b04962/jp9b04962_si_001/57_-1_1,-1780.7394653552,-1780.8454321381,-1780.8494783238,-1780.8389037904,-1780.8494515508,-1780.8256141845,12.4360,14.9750,8.3394,14.9582,57-irc.out,0.14,45.39,0.00,0.0335,10.8485,0.0000,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.9b04962/jp9b04962_si_001/51_-1_1.zip,10.1021/acs.jpca.9b04962/jp9b04962_si_001/51_-1_1,-1780.7572249655,-1780.8004607464,-1780.8046323748,-1780.8044534879,-1780.8044534879,-1780.8044927814,-2.5301,0.0876,-0.0247,-0.0247,51-irc.out,0.00,89.65,90.45,0.0000,21.4269,21.6181,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.9b04962/jp9b04962_si_001/68_-1_1.zip,10.1021/acs.jpca.9b04962/jp9b04962_si_001/68_-1_1,-1780.7616666875,-1780.8489217271,-1780.8429051811,-1780.8489413227,-1780.8429078101,-1780.8488300324,0.0575,-3.7179,0.0698,-3.7163,68-irc.out,0.00,40.09,1.55,0.0000,9.5817,0.3705,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.9b04962/jp9b04962_si_001/59_1_1.zip,10.1021/acs.jpca.9b04962/jp9b04962_si_001/59_1_1,-1780.5719839193,-1780.5882658853,-1780.5930683207,-1780.5882498725,-1780.5930664367,-1780.5850430053,2.0224,5.0360,2.0123,5.0348,59-irc.out,0.00,8.46,0.00,0.0000,2.0220,0.0000,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.9b04962/jp9b04962_si_001/60_1_1.zip,10.1021/acs.jpca.9b04962/jp9b04962_si_001/60_1_1,-1780.5283108086,-1780.5912940654,-1780.5932067994,-1780.5756374639,-1780.6328855412,-1780.5835298963,4.8721,6.0723,-4.9526,30.9711,60-irc.out,296.65,299.28,0.00,70.9011,71.5296,0.0000,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.9b04962/jp9b04962_si_001/60_-1_1.zip,10.1021/acs.jpca.9b04962/jp9b04962_si_001/60_-1_1,-1780.8124601728,-1780.8533599384,-1780.8640873995,-1780.8455860765,-1780.8617142826,-1780.8410273726,7.7388,14.4704,2.8606,12.9812,60-irc.out,14.95,47.37,0.00,3.5731,11.3217,0.0000,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.9b04962/jp9b04962_si_001/63_1_1.zip,10.1021/acs.jpca.9b04962/jp9b04962_si_001/63_1_1,-1780.5525036036,-1780.6061883375,-1780.6087923160,-1780.6061894608,-1780.6087903208,-1780.5988878365,4.5811,6.2152,4.5818,6.2139,63-irc.out,0.00,14.82,0.00,0.0000,3.5421,0.0000,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.9b04962/jp9b04962_si_001/46_0_2.zip,10.1021/acs.jpca.9b04962/jp9b04962_si_001/46_0_2,-1780.8366144306,-1780.8528846130,-1780.8537627841,-1780.8458919956,-1780.8451381407,-1780.8478343119,3.1691,3.7202,-1.2188,-1.6919,46-irc.out,0.00,33.76,33.15,0.0000,8.0688,7.9230,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.9b04962/jp9b04962_si_001/70_-1_1.zip,10.1021/acs.jpca.9b04962/jp9b04962_si_001/70_-1_1,-1780.7421551037,-1780.8443739789,-1780.8460257793,-1780.8472371053,-1780.8471961716,-1780.8472973491,-1.8344,-0.7979,-0.0378,-0.0635,70-irc.out,0.00,44.49,45.16,0.0000,10.6334,10.7935,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.9b04962/jp9b04962_si_001/65_-1_1.zip,10.1021/acs.jpca.9b04962/jp9b04962_si_001/65_-1_1,-1780.7392052521,-1780.8476333956,-1780.8494607916,-1780.8361817281,-1780.8617076911,-1780.7990302210,30.4990,31.6457,23.3129,39.3307,65-irc.out,0.00,195.03,5.93,0.0000,46.6133,1.4173,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.9b04962/jp9b04962_si_001/51_1_1.zip,10.1021/acs.jpca.9b04962/jp9b04962_si_001/51_1_1,-1780.5677724818,-1780.5748827167,-1780.5748211428,-1780.5740611475,-1780.5875508356,-1780.5704406588,2.7874,2.7488,2.2719,10.7368,51-irc.out,142.80,141.86,0.00,34.1300,33.9054,0.0000,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.9b04962/jp9b04962_si_001/41_1_1.zip,10.1021/acs.jpca.9b04962/jp9b04962_si_001/41_1_1,-1780.6658573173,-1780.7038766808,-1780.7117975748,-1780.7049557759,-1780.7066427807,-1780.7065115815,-1.6534,3.3170,-0.9763,0.0823,41-irc.out,0.00,97.54,92.85,0.0000,23.3126,22.1917,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.9b04962/jp9b04962_si_001/46_1_1.zip,10.1021/acs.jpca.9b04962/jp9b04962_si_001/46_1_1,-1780.6380953738,-1780.6276141349,-1780.6328752517,-1780.6088385728,-1780.6328975433,-1780.6268177475,0.4997,3.8011,-11.2821,3.8151,46-irc.out,0.00,143.08,0.00,0.0000,34.1969,0.0000,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.9b04962/jp9b04962_si_001/71_1_1.zip,10.1021/acs.jpca.9b04962/jp9b04962_si_001/71_1_1,-1780.5270589032,-1780.5873445504,-1780.7124916681,-1780.5754804278,-1780.6608255020,-1780.5777353592,6.0299,84.5609,-1.4150,52.1399,71-irc.out,0.00,274.67,40.16,0.0000,65.6477,9.5985,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.9b04962/jp9b04962_si_001/46_-1_1.zip,10.1021/acs.jpca.9b04962/jp9b04962_si_001/46_-1_1,-1780.7905581198,-1780.7717622085,-1780.7754649149,-1780.8086760058,-1780.8129665629,-1780.7843113371,-7.8747,-5.5512,15.2891,17.9814,46-irc.out,0.00,13.96,9.00,0.0000,3.3365,2.1511,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.9b04962/jp9b04962_si_001/52_1_1.zip,10.1021/acs.jpca.9b04962/jp9b04962_si_001/52_1_1,-1780.5859025430,-1780.5644161611,-1780.5678409772,-1780.5678087629,-1780.5697270143,-1780.5679074700,-2.1908,-0.0417,-0.0619,1.1418,52-irc.out,5.94,5.22,0.00,1.4197,1.2476,0.0000,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.9b04962/jp9b04962_si_001/44_1_1.zip,10.1021/acs.jpca.9b04962/jp9b04962_si_001/44_1_1,-1780.6517288834,-1780.6589886692,-1780.6586566437,-1780.6590644549,-1780.6587152028,-1780.6440356584,9.3832,9.1748,9.4307,9.2116,44-irc.out,0.00,52.12,0.00,0.0000,12.4570,0.0000,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.9b04962/jp9b04962_si_001/52_-1_1.zip,10.1021/acs.jpca.9b04962/jp9b04962_si_001/52_-1_1,-1780.7817527315,-1780.8450336926,-1780.8439371149,-1780.8440085968,-1780.8440273743,-1780.8445037842,0.3325,-0.3556,-0.3107,-0.2990,52-irc.out,0.00,49.88,0.00,0.0000,11.9216,0.0000,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.9b04962/jp9b04962_si_001/60_0_2.zip,10.1021/acs.jpca.9b04962/jp9b04962_si_001/60_0_2,-1780.7963964531,-1780.8280922695,-1780.8293724407,-1780.8262062468,-1780.8269062983,-1780.8270965470,0.6248,1.4281,-0.5587,-0.1194,60-irc.out,0.00,63.12,63.66,0.0000,15.0860,15.2151,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.9b04962/jp9b04962_si_001/59_-1_1.zip,10.1021/acs.jpca.9b04962/jp9b04962_si_001/59_-1_1,-1780.8337182054,-1780.8665339018,-1780.8619001080,-1780.8669717424,-1780.8682376462,-1780.8674793285,-0.5933,-3.5010,-0.3185,0.4759,59-irc.out,0.00,2.38,94.70,0.0000,0.5688,22.6338,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.9b04962/jp9b04962_si_001/69_-1_1.zip,10.1021/acs.jpca.9b04962/jp9b04962_si_001/69_-1_1,-1780.7426502593,-1780.8474418315,-1780.8472220679,-1780.8383438953,-1780.8458948031,-1780.8472870101,0.0972,-0.0408,-5.6119,-0.8736,69-irc.out,45.17,44.43,0.00,10.7959,10.6190,0.0000,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.9b04962/jp9b04962_si_001/65_0_2.zip,10.1021/acs.jpca.9b04962/jp9b04962_si_001/65_0_2,-1780.7580249415,-1780.7981105962,-1780.7981458346,-1780.7981062406,-1780.7981493573,-1780.7949952530,1.9549,1.9770,1.9522,1.9792,65-irc.out,0.00,7.50,0.00,0.0000,1.7925,0.0000,
